Id,UnitId,Tainted,Channel,Trust,WorkerId,CountryCode,City,Ip,Response1,Response2,Response3,Classifier,Exclude,Training
2909656697,1403461973,FALSE,neodev,1,39912680,COL,Medell√≠n,190.9.214.212,Can I have a wheelchair please?,I need a wheelchair.,Would you be kind enough to give me a wheelchair?,destination_wheelchair,0,0
2909687655,1403461973,FALSE,neodev,1,33110177,VEN,Car√∫pano,190.204.98.175,How can I ask for a wheelchair when I land?,I would like to know the process for having a wheelchair available when I land,Could you tell me how to get a wheelchair after landing?,destination_wheelchair,0,0
2909677316,1403461973,FALSE,neodev,1,43842917,EGY,,156.203.100.225,i want to request a wheelchair when i land,i need a wheelchair,when we land i will need  a wheelchair for my wife,destination_wheelchair,0,0
2909634316,1403461973,FALSE,neodev,1,43765666,VEN,Guacara,186.89.123.89,dgdgdgdgddgd,dgdsgdgdsg,dgdsgdgsa,destination_wheelchair,123,0
2909644603,1403461973,FALSE,neodev,1,38366779,RUS,Bryansk,2.93.179.230,oijaiodjaiodj io,oado oj,ojhaodfj oaj,destination_wheelchair,123,0
2909753845,1403461973,FALSE,neodev,1,43698317,EGY,Cairo,41.45.210.26,I needed a wheelchair when landing,Please need a wheelchair when landing,I needed a wheelchair,destination_wheelchair,0,0
2909680849,1403461973,FALSE,elite,1,43775319,MEX,Zapopan,187.189.149.82,i will need a wheelchair upon landing,can you help me with a wheelchair?,how do i get a wheelchair?,destination_wheelchair,0,0
2909674852,1403461973,FALSE,neodev,1,36312400,VEN,Puerto Ordaz,190.207.114.243,Is there a wheelchair available for my grandmother?,Can I use a wheelchair when I land?,Is that wheelchair available?,destination_wheelchair,0,0
2909656201,1403461973,FALSE,clixsense,1,42126087,GRC,Athens,89.210.133.40,I'd like to have wheelchair service when I land.,I'd like to have wheelchair service when I land.,I'd like to have wheelchair service when I land.,destination_wheelchair,0,0
2909664379,1403461973,FALSE,clixsense,1,41701371,VEN,Caracas,190.36.122.111,I need travel service,I need assistance when I get off the flight.,I need a wheelchair when I get off the flight,destination_wheelchair,0,0
2909661670,1403461973,FALSE,neodev,1,43615460,EGY,Benha,156.214.127.74,i want a wheelchair please,can i order a  wheelchair when we land ?,what the way to get a wheelchair?,destination_wheelchair,0,0
2909645459,1403461973,FALSE,neodev,1,42740374,TUR,Ankara,176.88.29.229,i want to chair what do you know about that?,can you do that?,if you can't what can i do?,destination_wheelchair,23,0
2909698770,1403461973,FALSE,clixsense,1,39078729,EGY,Cairo,41.237.4.122,Can I get a wheelchair when landing?,Can you provide a wheelchair when landing?,Will I find a wheelchair waiting for me when I'm  landing?,destination_wheelchair,0,0
2909681954,1403461973,FALSE,elite,1,43821915,MEX,Acapulco De Ju√°rez,201.114.49.39,When do I report that I need a wheelchair to get off the plane?,Who do I request the wheelchair for when the plane lands?,who informs me about requesting or entering a wheelchair at the time of landing?,destination_wheelchair,0,0
2909712272,1403461973,FALSE,clixsense,1,40597878,ESP,Leioa,85.86.226.145,I need a wheelchair in my destination,How can I ask for a wheelchair?,I will need assistance,destination_wheelchair,0,0
2909673538,1403461973,FALSE,elite,1,43305968,SRB,Novi Sad,147.91.173.31,I would like to request a wheelchair after landing.,Could I be given a wheelchair after landing?,Could you provide me with a wheelchair after landing please?,destination_wheelchair,0,0
2909700963,1403461973,FALSE,neodev,1,41807814,VEN,Caracas,186.93.94.191,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,destination_wheelchair,123,0
2909664038,1403461973,FALSE,elite,1,43778069,MEX,Guadalajara,177.240.140.242,Can you help me please with a wheelchair?,I will need a wheelchair upon landing.,Who do I ask about getting a wheelchair?,destination_wheelchair,0,0
2909652743,1403461973,FALSE,neodev,1,40308306,VEN,Caracas,201.209.147.89,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,destination_wheelchair,123,0
2909634086,1403461973,FALSE,neodev,1,43650485,EGY,Cairo,156.211.251.26,Can you help me get a new flight?,Can you help me get a new flight?,Can you help me get a new flight?,booking_change,0,0
2909676589,1403461973,FALSE,neodev,1,41805069,HUN,Sz√©kesfeh√©rv√°r,92.249.141.161,I need to get a wheelchair for my grandma I hope you can get me one.,My daughter is handicapped I need to obtain a wheelchair for her can you please assist?,Who do you think might be able to help me with supplying a wheelchair?,destination_wheelchair,0,0
2909755937,1403461973,FALSE,elite,1,43716648,VEN,Caracas,186.167.245.148,I travel with my aunt who is invalid please have a wheel chair to the landing,my wife is a bit dizzy by the flight please get a wheelchair on the way down,they have wheelchair service to the landing?,destination_wheelchair,0,0
2909717803,1403461973,FALSE,clixsense,1,42184715,SRB,Belgrade,178.254.175.29,How can I request a wheelchair?,I need a wheelchair how can I request it?,Where I can get a wheelchar when I land.,destination_wheelchair,0,0
2909775279,1403461973,FALSE,clixsense,1,36522920,RUS,Moscow,91.78.29.125,Who can I ask for a wheelchair after landing?,Will the stewards help me with a wheelchair?,Can I go outside in a wheelchair after landing?,destination_wheelchair,0,0
2909681259,1403461973,FALSE,neodev,1,40010991,EGY,,82.129.198.18,can you bring to me wheelchair when we landing ?,can you help me with wheelchair after we landing ?,do you have a wheelchier for people who can't walk?,destination_wheelchair,0,0
2909712935,1403461973,FALSE,neodev,1,43700704,VEN,Maracay,200.93.85.111,I need a wheelchair when I land,please I could request a wheelchair as soon as we landed,a wheelchair is necessary in what the plane lands,destination_wheelchair,0,0
2909681212,1403461973,FALSE,elite,1,41472139,EGY,Damanhour,197.43.27.149,May I request a wheelchair when I land?,I need to request a wheelchair when we land?,May I request a wheelchair when we land?,destination_wheelchair,0,0
2909662720,1403461973,FALSE,neodev,1,43602514,TUR,Erzurum,78.164.167.106,How can I request a wheelchair?,Where can I request a wheelchair?,I want a wheelchair,destination_wheelchair,0,0
2909640722,1403461963,FALSE,elite,1,43821915,MEX,Acapulco De Ju√°rez,201.114.49.39,Could you tell me the menu of the plane?,what food will be served on the plane?,can you tell me which foods we are going to consume in the meal please,flight_amenities_food,0,0
2909829795,1403461963,FALSE,prodege,1,38202325,USA,Caribou,98.13.82.121,What are my meal options?,What is on the menu?,What is available to eat?,flight_amenities_food,0,0
2909743586,1403461963,FALSE,neodev,1,39257488,VEN,Caracas,186.167.242.20,It is not necessary,well it would be interesting to know,Good if to be prepared,flight_amenities_food,123,0
2909690143,1403461963,FALSE,clixsense,1,41701371,VEN,Caracas,190.36.122.111,I could indicate that we will eat on the flight,I would like to know what they are going to serve on the plane,is there any special menu in the flight,flight_amenities_food,0,0
2909741935,1403461963,FALSE,neodev,1,43875791,SRB,Belgrade,93.87.165.30,What food will be served on the plane?,Do you have some gluten free food?,Will I get a drink?,flight_amenities_food,0,0
2909690176,1403461963,FALSE,clixsense,1,39517779,GRC,Thessalon√≠ki,46.12.194.97,Can you tell me what food is served on the plane?,What kind of food you provide during the flight?,What is there to eat on the plane?,flight_amenities_food,0,0
2909769375,1403461963,FALSE,clixsense,1,33827492,RUS,Moscow,95.72.231.43,Excuse me may I ask - what have we on the menu today?,I can tell you what drinks you served during the flight?,Do you have another shot of Bourbon?,flight_amenities_food,0,0
2909744656,1403461963,FALSE,neodev,1,41473993,VEN,Caracas,190.36.252.69,Do you offer a vegan menu?,What kind of food is served on the plane?,There's one online menu to check?,flight_amenities_food,0,0
2909681289,1403461963,FALSE,neodev,1,41807814,VEN,Caracas,186.93.94.191,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,hi could you please tell me again the information that i did not understand,flight_amenities_food,123,0
2909707540,1403461963,FALSE,neodev,1,43650202,EGY,,156.202.79.127,what food in plane,what I can eat in plane,thank you,flight_amenities_food,3,0
2909698983,1403461963,FALSE,neodev,1,43191711,EGY,Cairo,41.44.237.76,can you tell me pleas what is the kind of the food will be provided in the plane,can i have a cub of tea ?,is it good ?,flight_amenities_food,3,0
2909699969,1403461963,FALSE,neodev,1,40010991,EGY,,82.129.198.18,what food you server on the plane?,do you have more kind of food on the plane ?,can you tell me what food do you on the plane,flight_amenities_food,0,0
2909681322,1403461963,FALSE,neodev,1,43765666,VEN,Guacara,186.89.123.89,dfhfhdfhdfhdf,fdh,fdh,flight_amenities_food,123,0
2909646288,1403461963,FALSE,clixsense,1,43853403,BRA,Rio De Janeiro,179.158.154.94,Where can I get the food menu in my flight?,Is there a way to choose the food menu for allergy sufferers?,How many meals will I have on my flight?,flight_amenities_food,0,0
2909690469,1403461963,FALSE,neodev,1,43891052,EGY,Cairo,41.237.73.219,i want to know what food will be served on the plane,what food will be served on the plane ?,can you please tell me what food will be served on the plane ?,flight_amenities_food,0,0
2909689062,1403461963,FALSE,neodev,1,43702411,VEN,Caracas,200.109.40.86,dfgdfhghtsrts,dzfgdf,dhdfhdh,flight_amenities_food,123,0
2909675834,1403461963,FALSE,neodev,1,43772050,VEN,,190.79.26.39,Good morning I travel on the next flight I would like to know what the menu will be?,Good morning I travel on the next flight I wonder what will be the menu?,What about food in flight?,flight_amenities_food,0,0
2909688870,1403461963,FALSE,neodev,1,43642908,VEN,Valencia,190.79.79.9,I would like to know the travel menu,what to eat during the trip,what is the travel menu,flight_amenities_food,0,0
2909781472,1403461963,FALSE,clixsense,1,39347443,AUT,Vienna,80.110.82.64,I have a stomach desease which type of food do you serve on the plane?,I am gluten intolerant I need to know what type of food do you serve?,I don't eat meat could you please tell me which food do you serve on the plane?,flight_amenities_food,0,0
2909634290,1403461963,FALSE,neodev,1,43348248,CRI,Grecia,186.176.228.248,What are you serving during the trip?,Is alcohol included?,Are there several options to choose from?,flight_amenities_food,0,0
2909695303,1403461963,FALSE,elite,1,37114750,VEN,,190.199.101.173,on the flight serve food?,what kind of food will they serve on the flight?,what time will the food be served,flight_amenities_food,0,0
2909672290,1403461963,FALSE,neodev,1,43627365,VEN,,186.91.189.246,Would you inform me where I can get information about the menu available?,Do you have any information system for allergy people of food ingredients?,would be so kind to let me know the estimated food and beverage service,flight_amenities_food,0,0
2909644753,1403461963,FALSE,neodev,1,40062468,PER,Lima,179.7.132.177,What time will the food be served?,Can I choose different dishes?,Do I have to pay anything extra if I want other dishes?,flight_amenities_food,0,0
